date,state,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations_per_million,share_doses_used,fips,deaths,new_cases,total_cases,population
2021-05-02,New Mexico,1835230.0,2059345.0,1078901.0,38.57,87.52,808654.0,51.45,98.21,18089.0,6493.0,0.8909999999999999,35,4069,0,197733,2096600
2021-05-02,New York,15980527.0,19018995.0,9394909.0,35.66,82.15,6937401.0,48.29,97.77,121928.0,9161.0,0.84,36,51830,2853,2053027,19455200
2021-05-02,North Carolina,7168548.0,9907630.0,4157863.0,30.22,68.35,3169834.0,39.64,94.47,90063.0,6001.0,0.7240000000000001,37,12677,0,977542,10487000
2021-05-02,North Dakota,567228.0,645930.0,300674.0,33.19,74.43,252915.0,39.46,84.76,1732.0,2992.0,0.878,38,1525,69,107848,762100
2021-05-02,Northern Mariana Islands,40842.0,62910.0,22477.0,32.38,71.8,18416.0,39.52,110.6,417.0,6294.0,0.649,69,2,0,168,56800
2021-05-02,Ohio,8530342.0,10644875.0,4767048.0,33.23,72.98,3884844.0,40.78,91.07,68640.0,6446.0,0.8009999999999999,39,19284,985,1075004,11690100
2021-05-02,Oklahoma,2715800.0,3775865.0,1534782.0,30.2,68.63,1195185.0,38.79,95.42,16413.0,3587.0,0.7190000000000001,40,6788,0,448305,3956500
2021-05-02,Oregon,3137471.0,3902545.0,1914321.0,31.6,74.39,1332714.0,45.39,92.53,90012.0,8909.0,0.804,41,2516,723,186344,4217500
2021-05-02,Pennsylvania,10297139.0,12877055.0,6444967.0,33.01,80.43,4226547.0,50.34,100.59,58511.0,8585.0,0.8,42,26327,2220,1161184,12801800
2021-05-02,Puerto Rico,1958729.0,3180310.0,1235300.0,25.37,61.33,810340.0,38.68,99.58,34919.0,8897.0,0.616,72,2313,622,166569,3193400
2021-05-02,Rhode Island,934703.0,1151925.0,564534.0,37.77,88.23,400124.0,53.29,108.74,9681.0,10196.0,0.8109999999999999,44,2671,0,148450,1059300
2021-05-02,South Carolina,3299001.0,4577065.0,1899777.0,28.13,64.07,1448468.0,36.9,88.9,25598.0,5673.0,0.721,45,9520,717,580273,5148600
2021-05-02,South Dakota,711253.0,904095.0,397920.0,37.87,80.4,335011.0,44.98,102.2,496.0,5554.0,0.787,46,1967,0,122660,884600
2021-05-02,Tennessee,4095246.0,5555100.0,2369715.0,25.27,59.97,1725959.0,34.7,81.34,40071.0,5021.0,0.737,47,12100,29,832935,6830000
2021-05-02,Texas,19205116.0,25514685.0,11199365.0,27.72,66.23,8037727.0,38.62,87.99,114861.0,6040.0,0.753,48,50470,1240,2892504,28997300
2021-05-02,Utah,2167913.0,2556860.0,1274583.0,24.38,67.62,781601.0,39.76,79.75,269.0,5893.0,0.848,49,2204,279,398077,3206300
2021-05-02,Vermont,580936.0,694440.0,353166.0,38.73,93.1,241701.0,56.6,111.29,10113.0,12659.0,0.8370000000000001,50,247,94,23126,623900
2021-05-02,Virgin Islands,62987.0,66080.0,33885.0,25.59,60.17,26784.0,32.37,63.13,123.0,4643.0,0.953,78,27,13,3144,104600
2021-05-02,Virginia,6826662.0,8229955.0,4080155.0,34.16,79.98,2915421.0,47.8,96.42,75443.0,9286.0,0.8290000000000001,51,10791,761,661314,8535700
2021-05-02,Washington,5983715.0,7368520.0,3602356.0,33.28,78.58,2534143.0,47.31,96.76,76193.0,9335.0,0.812,53,5547,113,406659,7614800
2021-05-02,West Virginia,1185698.0,1658905.0,644067.0,30.89,66.16,553522.0,35.94,92.57,3128.0,3715.0,0.715,54,2686,420,153918,1792200
2021-05-02,Wisconsin,4741771.0,5279725.0,2687564.0,36.41,81.44,2119984.0,46.16,90.68,41032.0,6986.0,0.898,55,7567,476,661890,5822500
2021-05-02,Wyoming,358512.0,483195.0,197340.0,28.05,61.94,162328.0,34.1,83.49,290.0,4292.0,0.742,56,707,0,58187,578700
2021-05-03,Alabama,2627322.0,4130550.0,1603454.0,23.83,53.58,1168235.0,32.7,84.24,4605.0,4344.0,0.636,1,10913,187,528784,4903600
2021-05-03,Alaska,562875.0,769205.0,308656.0,36.03,76.94,263603.0,42.19,105.15,433.0,4357.0,0.732,2,331,274,67947,731400
2021-05-03,Arizona,5176775.0,6652295.0,3004111.0,29.83,71.12,2171573.0,41.27,91.39,14120.0,5191.0,0.778,4,17344,652,866691,7277900
2021-05-03,Arkansas,1829914.0,2644650.0,1083702.0,26.26,60.64,792348.0,35.91,87.63,5756.0,4521.0,0.6920000000000001,5,5747,61,337192,3017400
2021-05-03,California,31382140.0,39630080.0,19673364.0,31.96,79.42,12626301.0,49.79,100.3,197109.0,8066.0,0.792,6,61961,2250,3747389,39513700
2021-05-03,Colorado,4571001.0,5425720.0,2714585.0,33.84,79.38,1948978.0,47.14,94.22,21899.0,8186.0,0.8420000000000001,8,6443,1102,517439,5758500
2021-05-03,Connecticut,3321709.0,3915915.0,1990235.0,40.33,93.17,1437969.0,55.82,109.83,21475.0,9117.0,0.848,9,8112,1312,341372,3565400
2021-05-03,Delaware,783813.0,982455.0,462816.0,34.05,80.49,331610.0,47.53,100.89,2648.0,8822.0,0.7979999999999999,10,1626,158,105678,973800
2021-05-03,District of Columbia,620186.0,864815.0,346567.0,31.15,87.88,219876.0,49.11,122.54,4656.0,8842.0,0.7170000000000001,11,1106,48,47903,705700
2021-05-03,Florida,15566404.0,20888605.0,9116787.0,30.08,72.48,6461145.0,42.45,97.26,74750.0,6370.0,0.745,12,35306,3075,2245845,21479100
2021-05-03,Georgia,6461734.0,9483435.0,3755963.0,25.44,60.86,2700803.0,35.38,89.32,1478.0,6058.0,0.6809999999999999,13,19601,857,1079738,10617100
2021-05-03,Guam,133106.0,140740.0,77325.0,33.96,80.3,56292.0,46.65,84.9,1201.0,8289.0,0.946,66,137,6,9218,165700
2021-05-03,Hawaii,1257711.0,1480670.0,761766.0,36.84,88.83,521634.0,53.8,104.58,5387.0,9124.0,0.8490000000000001,15,481,71,33069,1415900
2021-05-03,Idaho,1101401.0,1437665.0,613819.0,27.96,61.63,499730.0,34.35,80.45,2470.0,4206.0,0.7659999999999999,16,2054,373,188129,1787100
2021-05-03,Illinois,9687975.0,12180665.0,6002941.0,31.48,76.45,3988677.0,47.37,96.12,45739.0,6707.0,0.795,17,24389,2210,1345483,12672400
2021-05-03,Indiana,4267678.0,5530460.0,2471929.0,27.92,63.39,1879763.0,36.72,82.15,19588.0,5984.0,0.772,18,13350,796,726760,6732700
2021-05-03,Iowa,2453634.0,2825705.0,1409459.0,35.59,77.77,1122814.0,44.67,89.56,19760.0,7163.0,0.868,19,5959,231,365750,3155100
2021-05-03,Kansas,2056086.0,2760075.0,1250860.0,32.57,70.58,948920.0,42.94,94.74,2490.0,4613.0,0.745,20,5029,497,312639,2913000
2021-05-03,Kentucky,3190060.0,3979265.0,1853204.0,32.5,71.4,1451815.0,41.48,89.07,3378.0,4269.0,0.802,21,6642,389,448728,4467400
2021-05-03,Louisiana,2730594.0,3679770.0,1506718.0,26.9,58.74,1250722.0,32.41,79.16,20539.0,2153.0,0.742,22,10393,759,460979,4649200
2021-05-03,Maine,1201345.0,1407470.0,741589.0,40.2,89.37,540375.0,55.17,104.71,543.0,9832.0,0.8540000000000001,23,790,245,62092,1344100
2021-05-03,Maryland,4912028.0,6148520.0,2982925.0,35.16,81.25,2125592.0,49.34,101.7,25207.0,8451.0,0.799,24,8797,521,449701,6045800
2021-05-03,Massachusetts,6403240.0,7459960.0,3965973.0,38.17,92.9,2630867.0,57.54,108.23,38207.0,11352.0,0.858,25,17639,563,699847,6892900
2021-05-03,Michigan,7312923.0,9500250.0,4319183.0,33.2,73.23,3316035.0,43.25,95.13,31368.0,6868.0,0.77,26,18910,5550,943827,9985800
2021-05-03,Minnesota,4497797.0,5030120.0,2705585.0,35.71,79.75,2014101.0,47.97,89.19,22262.0,7799.0,0.894,27,7256,1105,580433,5639900
2021-05-03,Mississippi,1591997.0,2465195.0,926138.0,23.81,53.49,708566.0,31.12,82.83,102.0,3422.0,0.6459999999999999,28,7207,500,312400,2975900
2021-05-03,Missouri,4085582.0,5355995.0,2342222.0,28.49,66.57,1748586.0,38.16,87.27,23382.0,5275.0,0.763,29,9255,558,610394,6137400
2021-05-03,Montana,774095.0,999975.0,440756.0,33.02,72.43,352927.0,41.24,93.56,1263.0,5263.0,0.774,30,1574,103,109209,1068800
2021-05-03,Nebraska,1463240.0,1787950.0,844498.0,34.45,75.64,666483.0,43.66,92.43,23819.0,6095.0,0.818,31,2371,98,220399,1934500
2021-05-03,Nevada,2108787.0,2540440.0,1238938.0,29.12,68.46,896881.0,40.22,82.48,11414.0,5727.0,0.83,32,5473,801,316239,3080400
2021-05-03,New Hampshire,1153848.0,1331925.0,827362.0,30.07,84.86,408894.0,60.85,97.96,2595.0,2518.0,0.866,33,1305,129,95506,1359700
2021-05-03,New Jersey,7468871.0,8769895.0,4646283.0,37.34,84.09,3316641.0,52.31,98.74,38751.0,7954.0,0.852,34,25616,983,1011985,8881900
2021-05-03,New Mexico,1850384.0,2059345.0,1085496.0,38.95,88.25,816727.0,51.77,98.21,15154.0,7083.0,0.899,35,4075,639,198372,2096600
2021-05-03,New York,16064851.0,19018995.0,9424141.0,35.95,82.58,6993909.0,48.44,97.77,84324.0,8874.0,0.845,36,51889,2440,2055467,19455200
2021-05-03,North Carolina,7200210.0,9907630.0,4167819.0,30.43,68.65,3192010.0,39.74,94.47,31662.0,5888.0,0.727,37,12715,4179,981721,10487000
2021-05-03,North Dakota,567560.0,645930.0,300753.0,33.22,74.48,253174.0,39.47,84.76,332.0,2802.0,0.879,38,1525,55,107903,762100
2021-05-03,Northern Mariana Islands,40842.0,62910.0,22477.0,32.38,71.8,18416.0,39.52,110.6,0.0,5925.0,0.649,69,2,0,168,56800
2021-05-03,Ohio,8563155.0,10644875.0,4777810.0,33.42,73.26,3906991.0,40.87,91.07,32813.0,5999.0,0.804,39,19284,995,1075999,11690100
2021-05-03,Oklahoma,2721002.0,3775865.0,1536721.0,30.29,68.76,1198516.0,38.84,95.42,5202.0,3379.0,0.721,40,6788,567,448872,3956500
2021-05-03,Oregon,3160032.0,3902545.0,1927088.0,31.87,74.92,1344028.0,45.69,92.53,22561.0,8520.0,0.81,41,2518,579,186923,4217500
2021-05-03,Pennsylvania,10367062.0,12877055.0,6479070.0,33.31,80.98,4264320.0,50.61,100.59,69923.0,8410.0,0.805,42,26330,2368,1163552,12801800
2021-05-03,Puerto Rico,1968716.0,3180310.0,1241095.0,25.52,61.64,814971.0,38.86,99.58,9987.0,8756.0,0.619,72,2315,469,167038,3193400
2021-05-03,Rhode Island,940661.0,1151925.0,566581.0,38.14,88.8,404012.0,53.48,108.74,5958.0,9251.0,0.8170000000000001,44,2678,483,148933,1059300
2021-05-03,South Carolina,3315003.0,4577065.0,1904815.0,28.35,64.39,1459528.0,37.0,88.9,16002.0,5657.0,0.7240000000000001,45,9524,521,580794,5148600
2021-05-03,South Dakota,711479.0,904095.0,398028.0,37.89,80.42,335209.0,44.99,102.2,226.0,5079.0,0.787,46,1970,85,122745,884600
2021-05-03,Tennessee,4109573.0,5555100.0,2374198.0,25.41,60.18,1735542.0,34.77,81.34,14327.0,4865.0,0.74,47,12108,1804,834739,6830000
2021-05-03,Texas,19276649.0,25514685.0,11226347.0,27.87,66.48,8081630.0,38.72,87.99,71533.0,5828.0,0.7559999999999999,48,50484,4105,2896609,28997300
2021-05-03,Utah,2167987.0,2556860.0,1274676.0,24.38,67.62,781686.0,39.76,79.75,74.0,5895.0,0.848,49,2204,228,398305,3206300
2021-05-03,Vermont,589665.0,694440.0,358437.0,39.34,94.5,245497.0,57.44,111.29,8729.0,11939.0,0.8490000000000001,50,248,32,23158,623900
2021-05-03,Virgin Islands,63009.0,66080.0,33903.0,25.61,60.19,26809.0,32.39,63.13,22.0,4652.0,0.9540000000000001,78,27,0,3144,104600
2021-05-03,Virginia,6847737.0,8229955.0,4089457.0,34.31,80.23,2928642.0,47.91,96.42,21075.0,8427.0,0.8320000000000001,51,10807,611,661925,8535700
2021-05-03,Washington,6041337.0,7368520.0,3629546.0,33.69,79.34,2565503.0,47.66,96.76,57622.0,8767.0,0.82,53,5555,2492,409151,7614800
2021-05-03,West Virginia,1185997.0,1658905.0,644165.0,30.9,66.18,553809.0,35.94,92.57,299.0,3707.0,0.715,54,2686,289,154207,1792200
2021-05-03,Wisconsin,4761542.0,5279725.0,2693450.0,36.65,81.78,2133837.0,46.26,90.68,19771.0,6653.0,0.902,55,7567,391,662281,5822500
2021-05-03,Wyoming,358545.0,483195.0,197374.0,28.05,61.95,162356.0,34.1,83.49,33.0,2435.0,0.742,56,707,148,58335,578700
2021-05-04,Alabama,2644674.0,4145390.0,1609919.0,24.06,53.94,1179793.0,32.83,84.54,17352.0,4224.0,0.638,1,10913,0,528784,4903600
2021-05-04,Alaska,563184.0,772405.0,308846.0,36.05,76.99,263754.0,42.22,105.59,309.0,4216.0,0.7290000000000001,2,331,92,68039,731400
2021-05-04,Arizona,5193862.0,6918625.0,3009821.0,29.99,71.36,2183095.0,41.35,95.05,17087.0,4963.0,0.7509999999999999,4,17355,701,867392,7277900
2021-05-04,Arkansas,1834452.0,2645650.0,1085254.0,26.37,60.79,795792.0,35.96,87.67,4538.0,4588.0,0.693,5,5752,296,337488,3017400
2021-05-04,California,31468937.0,40533720.0,19712296.0,32.08,79.64,12676173.0,49.89,102.59,86797.0,7578.0,0.7759999999999999,6,62016,2187,3749576,39513700
2021-05-04,Colorado,4602145.0,5598750.0,2722484.0,34.25,79.92,1972476.0,47.28,97.22,31144.0,8020.0,0.8220000000000001,8,6456,1091,518530,5758500
2021-05-04,Connecticut,3336074.0,3955085.0,1995763.0,40.61,93.57,1447776.0,55.98,110.93,14365.0,8974.0,0.843,9,8117,417,341789,3565400
2021-05-04,Delaware,787056.0,1011365.0,464102.0,34.3,80.83,334001.0,47.66,103.86,3243.0,8505.0,0.778,10,1626,137,105815,973800
2021-05-04,District of Columbia,621149.0,875555.0,347171.0,31.3,88.01,220887.0,49.19,124.06,963.0,8125.0,0.7090000000000001,11,1106,83,47986,705700
2021-05-04,Florida,15606003.0,21184875.0,9138942.0,30.18,72.66,6481275.0,42.55,98.64,39599.0,6036.0,0.737,12,35398,3682,2249527,21479100
2021-05-04,Georgia,6503909.0,9721415.0,3769478.0,25.71,61.26,2730134.0,35.5,91.56,42175.0,5965.0,0.669,13,19614,1207,1080945,10617100
2021-05-04,Guam,134018.0,140740.0,77693.0,34.3,80.85,56862.0,46.87,84.9,912.0,7860.0,0.9520000000000001,66,138,23,9241,165700
2021-05-04,Hawaii,1259768.0,1514400.0,763392.0,36.88,88.97,522156.0,53.92,106.96,2057.0,8030.0,0.8320000000000001,15,481,72,33141,1415900
2021-05-04,Idaho,1102927.0,1453795.0,614283.0,28.03,61.72,500882.0,34.37,81.35,1526.0,4148.0,0.759,16,2054,204,188333,1787100
2021-05-04,Illinois,9705012.0,12360865.0,6012435.0,31.55,76.59,3998074.0,47.45,97.55,17037.0,6325.0,0.785,17,24410,2179,1347662,12672400
2021-05-04,Indiana,4277886.0,5610540.0,2473686.0,28.02,63.54,1886703.0,36.74,83.34,10208.0,5846.0,0.762,18,13363,776,727536,6732700
2021-05-04,Iowa,2461590.0,2856615.0,1411697.0,35.77,78.02,1128668.0,44.74,90.54,7956.0,7022.0,0.862,19,5960,376,366126,3155100
2021-05-04,Kansas,2059674.0,2765345.0,1252195.0,32.66,70.7,951548.0,42.98,94.92,3588.0,4605.0,0.745,20,5029,3,312642,2913000
2021-05-04,Kentucky,3196561.0,4023755.0,1855240.0,32.6,71.55,1456343.0,41.53,90.06,6501.0,4232.0,0.794,21,6651,736,449464,4467400
2021-05-04,Louisiana,2733324.0,3687450.0,1508110.0,26.94,58.8,1252156.0,32.44,79.32,2730.0,2047.0,0.741,22,10405,997,461976,4649200
2021-05-04,Maine,1224746.0,1430130.0,750419.0,41.48,91.11,557579.0,55.83,106.39,23401.0,9264.0,0.856,23,790,417,62509,1344100
2021-05-04,Maryland,4946283.0,6251320.0,2995467.0,35.52,81.82,2147415.0,49.55,103.4,34255.0,7810.0,0.7909999999999999,24,8803,500,450201,6045800
2021-05-04,Massachusetts,6438914.0,7792680.0,3977645.0,38.53,93.42,2655965.0,57.71,113.06,35674.0,10907.0,0.826,25,17644,854,700701,6892900
2021-05-04,Michigan,7325604.0,9879700.0,4322662.0,33.3,73.35,3325862.0,43.28,98.93,12681.0,6666.0,0.741,26,19041,3125,946952,9985800
2021-05-04,Minnesota,4509359.0,5176510.0,2709898.0,35.84,79.96,2021447.0,48.05,91.79,11562.0,7712.0,0.871,27,7267,995,581428,5639900
2021-05-04,Mississippi,1616672.0,2468665.0,935532.0,24.32,54.32,723710.0,31.43,82.95,24675.0,2940.0,0.655,28,7221,208,312608,2975900
2021-05-04,Missouri,4096058.0,5369365.0,2344903.0,28.62,66.74,1756227.0,38.21,87.49,10476.0,5155.0,0.763,29,9310,536,610930,6137400
2021-05-04,Montana,774946.0,1003745.0,441030.0,33.08,72.51,353547.0,41.26,93.92,851.0,5208.0,0.772,30,1577,222,109431,1068800
2021-05-04,Nebraska,1463240.0,1812310.0,844553.0,34.46,75.64,666579.0,43.66,93.69,0.0,6095.0,0.807,31,2372,256,220655,1934500
2021-05-04,Nevada,2111052.0,2569060.0,1239579.0,29.17,68.54,898594.0,40.24,83.41,2265.0,5532.0,0.8220000000000001,32,5480,476,316715,3080400
2021-05-04,New Hampshire,1157226.0,1353385.0,830096.0,30.18,85.11,410323.0,61.05,99.53,3378.0,2615.0,0.855,33,1307,208,95714,1359700
2021-05-04,New Jersey,7518475.0,9006975.0,4660766.0,37.77,84.65,3354569.0,52.47,101.4,49604.0,7497.0,0.835,34,25658,1004,1012989,8881900
2021-05-04,New Mexico,1852022.0,2082125.0,1086281.0,39.0,88.32,817718.0,51.81,99.3,1638.0,6992.0,0.889,35,4085,204,198576,2096600
2021-05-04,New York,16178509.0,19347575.0,9460031.0,36.36,83.16,7072752.0,48.63,99.46,113658.0,8784.0,0.836,36,51949,2234,2057701,19455200
2021-05-04,North Carolina,7227406.0,10101810.0,4173701.0,30.63,68.91,3212803.0,39.79,96.32,27196.0,5624.0,0.715,37,12723,1207,982928,10487000
2021-05-04,North Dakota,567924.0,647200.0,300916.0,33.25,74.52,253372.0,39.49,84.93,364.0,2841.0,0.878,38,1525,149,108052,762100
2021-05-04,Northern Mariana Islands,41275.0,72330.0,22653.0,32.83,72.56,18673.0,39.82,127.16,433.0,5925.0,0.5710000000000001,69,2,0,168,56800
2021-05-04,Ohio,8577643.0,10747775.0,4783268.0,33.5,73.38,3915682.0,40.92,91.95,14488.0,5591.0,0.7979999999999999,39,19344,1285,1077284,11690100
2021-05-04,Oklahoma,2723545.0,3782545.0,1537843.0,30.33,68.83,1199983.0,38.86,95.59,2543.0,3270.0,0.72,40,6788,142,449014,3956500
2021-05-04,Oregon,3178607.0,4083255.0,1936421.0,32.1,75.36,1353950.0,45.91,96.81,18575.0,8207.0,0.778,41,2521,688,187611,4217500
2021-05-04,Pennsylvania,10438087.0,12985685.0,6509831.0,33.65,81.53,4308237.0,50.85,101.43,71025.0,8274.0,0.804,42,26383,2656,1166208,12801800
2021-05-04,Puerto Rico,1974000.0,3242340.0,1242762.0,25.63,61.81,818701.0,38.91,101.52,5284.0,8664.0,0.609,72,2323,460,167498,3193400
2021-05-04,Rhode Island,947446.0,1169975.0,567918.0,38.65,89.44,409424.0,53.61,110.44,6785.0,8275.0,0.81,44,2681,260,149193,1059300
2021-05-04,South Carolina,3317032.0,4616505.0,1906089.0,28.39,64.42,1461521.0,37.02,89.66,2029.0,4268.0,0.7190000000000001,45,9524,427,581221,5148600
2021-05-04,South Dakota,713850.0,904295.0,398802.0,38.08,80.69,336891.0,45.08,102.22,2371.0,5326.0,0.789,46,1973,229,122974,884600
2021-05-04,Tennessee,4116429.0,5559400.0,2376198.0,25.49,60.28,1740456.0,34.79,81.41,6856.0,4754.0,0.74,47,12120,542,835281,6830000
2021-05-04,Texas,19350193.0,26000725.0,11253017.0,28.04,66.73,8130177.0,38.81,89.67,73544.0,5575.0,0.7440000000000001,48,50567,2747,2899356,28997300
2021-05-04,Utah,2201015.0,2614680.0,1289439.0,24.96,68.65,800160.0,40.22,81.56,33028.0,5893.0,0.8420000000000001,49,2217,259,398564,3206300
2021-05-04,Vermont,595369.0,710550.0,361667.0,39.87,95.41,248809.0,57.96,113.87,5704.0,11789.0,0.838,50,248,33,23191,623900
2021-05-04,Virgin Islands,63661.0,66080.0,34144.0,25.99,60.81,27208.0,32.62,63.13,652.0,4719.0,0.963,78,27,14,3158,104600
2021-05-04,Virginia,6888785.0,8451965.0,4107915.0,34.59,80.71,2952623.0,48.13,99.02,41048.0,8143.0,0.815,51,10823,771,662696,8535700
2021-05-04,Washington,6056250.0,7597610.0,3637897.0,33.79,79.53,2573072.0,47.77,99.77,14913.0,8306.0,0.797,53,5575,1343,410494,7614800
2021-05-04,West Virginia,1188740.0,1664475.0,645160.0,31.01,66.33,555684.0,36.0,92.88,2743.0,3650.0,0.7140000000000001,54,2695,344,154551,1792200
2021-05-04,Wisconsin,4767068.0,5458225.0,2695375.0,36.72,81.87,2137739.0,46.29,93.74,5526.0,6498.0,0.873,55,7582,824,663105,5822500
2021-05-04,Wyoming,361199.0,483595.0,198293.0,28.34,62.41,163997.0,34.26,83.56,2654.0,3086.0,0.747,56,710,77,58412,578700
2021-05-05,Alabama,2670926.0,4187860.0,1618791.0,24.45,54.47,1199064.0,33.02,85.41,26252.0,4170.0,0.638,1,10930,662,529446,4903600
2021-05-05,Alaska,564720.0,774305.0,309518.0,36.17,77.2,264565.0,42.31,105.85,1536.0,4188.0,0.7290000000000001,2,331,148,68187,731400
2021-05-05,Arizona,5216530.0,6926125.0,3019286.0,30.18,71.67,2196443.0,41.48,95.16,22668.0,4624.0,0.753,4,17360,742,868134,7277900
2021-05-05,Arkansas,1845530.0,2655350.0,1088927.0,26.62,61.15,803294.0,36.08,87.99,11078.0,4361.0,0.695,5,5754,298,337786,3017400
2021-05-05,California,31670889.0,40691390.0,19786567.0,32.42,80.15,12808631.0,50.08,102.98,201952.0,7342.0,0.778,6,62065,1672,3751248,39513700
2021-05-05,Colorado,4649806.0,5658550.0,2739293.0,34.79,80.74,2003556.0,47.57,98.26,47661.0,8084.0,0.8220000000000001,8,6467,1163,519693,5758500
2021-05-05,Connecticut,3361098.0,3998075.0,2002749.0,41.15,94.27,1467107.0,56.17,112.14,25024.0,8578.0,0.841,9,8124,609,342398,3565400
2021-05-05,Delaware,793383.0,1022065.0,466826.0,34.78,81.48,338706.0,47.94,104.96,6327.0,7901.0,0.7759999999999999,10,1628,197,106012,973800
2021-05-05,District of Columbia,626082.0,895425.0,349238.0,31.8,88.71,224437.0,49.48,126.88,4933.0,7617.0,0.6990000000000001,11,1109,55,48041,705700
2021-05-05,Florida,15721876.0,21493305.0,9184860.0,30.51,73.2,6553069.0,42.76,100.07,115873.0,5791.0,0.731,12,35477,4394,2253921,21479100
2021-05-05,Georgia,6550721.0,9789055.0,3785099.0,26.01,61.7,2761702.0,35.65,92.2,46812.0,5593.0,0.669,13,19640,1013,1081958,10617100
2021-05-05,Guam,134133.0,173470.0,77754.0,34.35,80.92,56935.0,46.91,104.65,115.0,6720.0,0.773,66,139,12,9253,165700
2021-05-05,Hawaii,1264136.0,1524400.0,766182.0,37.01,89.28,523984.0,54.11,107.67,4368.0,6975.0,0.8290000000000001,15,482,54,33195,1415900
2021-05-05,Idaho,1108625.0,1455395.0,617604.0,28.17,62.04,503359.0,34.56,81.44,5698.0,3970.0,0.762,16,2054,213,188546,1787100
2021-05-05,Illinois,9748918.0,12470715.0,6031482.0,31.77,76.93,4025554.0,47.6,98.41,43906.0,5883.0,0.782,17,24443,2432,1350094,12672400
2021-05-05,Indiana,4311755.0,5642020.0,2485048.0,28.35,64.05,1908526.0,36.91,83.81,33869.0,5733.0,0.764,18,13373,1141,728677,6732700
2021-05-05,Iowa,2473624.0,2878415.0,1415061.0,36.05,78.4,1137408.0,44.85,91.23,12034.0,6970.0,0.8590000000000001,19,5962,440,366566,3155100
2021-05-05,Kansas,2070420.0,2775555.0,1255546.0,32.93,71.07,959289.0,43.1,95.27,10746.0,4411.0,0.746,20,5041,482,313124,2913000
2021-05-05,Kentucky,3213684.0,4031725.0,1860514.0,32.87,71.93,1468543.0,41.64,90.24,17123.0,4118.0,0.797,21,6658,726,450190,4467400
2021-05-05,Louisiana,2733787.0,3704660.0,1508346.0,26.94,58.81,1252525.0,32.45,79.69,463.0,1455.0,0.738,22,10418,466,462442,4649200
2021-05-05,Maine,1234253.0,1450130.0,754763.0,41.99,91.82,564407.0,56.15,107.88,9507.0,8883.0,0.851,23,791,348,62857,1344100
2021-05-05,Maryland,5005250.0,6320050.0,3016656.0,36.15,82.79,2185408.0,49.9,104.54,58967.0,7859.0,0.792,24,8813,679,450880,6045800
2021-05-05,Massachusetts,6495919.0,7814540.0,4000616.0,39.04,94.25,2691166.0,58.04,113.38,57005.0,10266.0,0.831,25,17658,1019,701720,6892900
2021-05-05,Michigan,7373940.0,9903340.0,4339865.0,33.63,73.84,3359000.0,43.46,99.16,48336.0,6091.0,0.745,26,19087,3071,950023,9985800
2021-05-05,Minnesota,4535336.0,5257750.0,2720057.0,36.13,80.42,2037853.0,48.23,93.23,25977.0,7271.0,0.863,27,7284,1241,582669,5639900
2021-05-05,Mississippi,1625364.0,2473465.0,939012.0,24.49,54.61,728948.0,31.55,83.11,8692.0,2898.0,0.657,28,7223,104,312712,2975900
2021-05-05,Missouri,4118674.0,5388885.0,2351601.0,28.88,67.11,1772468.0,38.32,87.8,22616.0,4933.0,0.764,29,9319,580,611510,6137400
2021-05-05,Montana,777944.0,1006885.0,442048.0,33.28,72.79,355672.0,41.36,94.21,2998.0,4863.0,0.773,30,1578,141,109572,1068800
2021-05-05,Nebraska,1470513.0,1817950.0,847351.0,34.7,76.02,671170.0,43.8,93.98,7273.0,5249.0,0.809,31,2372,239,220894,1934500
2021-05-05,Nevada,2122615.0,2585160.0,1243235.0,29.44,68.91,906669.0,40.36,83.93,11563.0,5450.0,0.821,32,5487,373,317088,3080400
2021-05-05,New Hampshire,1159614.0,1364485.0,831667.0,30.26,85.28,411500.0,61.16,100.35,2388.0,2599.0,0.85,33,1308,167,95881,1359700
2021-05-05,New Jersey,7600716.0,9119785.0,4692648.0,38.38,85.57,3409035.0,52.83,102.67,82241.0,7517.0,0.833,34,25692,2529,1015518,8881900
2021-05-05,New Mexico,1860755.0,2088935.0,1089796.0,39.26,88.74,823264.0,51.97,99.62,8733.0,6876.0,0.8909999999999999,35,4087,205,198781,2096600
2021-05-05,New York,16353467.0,19545765.0,9520974.0,36.96,84.06,7190369.0,48.94,100.47,174958.0,8750.0,0.8370000000000001,36,52005,2374,2060075,19455200
2021-05-05,North Carolina,7266480.0,10109510.0,4184155.0,30.92,69.28,3242640.0,39.89,96.39,39074.0,5958.0,0.7190000000000001,37,12744,1407,984335,10487000
2021-05-05,North Dakota,569428.0,649500.0,301577.0,33.35,74.72,254181.0,39.57,85.23,1504.0,2841.0,0.877,38,1528,169,108221,762100
2021-05-05,Northern Mariana Islands,41640.0,72330.0,22745.0,33.31,73.2,18946.0,39.99,127.16,365.0,5889.0,0.5760000000000001,69,2,0,168,56800
2021-05-05,Ohio,8622766.0,10793175.0,4800092.0,33.74,73.77,3943605.0,41.06,92.34,45123.0,5358.0,0.799,39,19344,1450,1078734,11690100
